e,n,d
300.0,300.0,1361
300.0,300.0,1362
300.0,300.0,1363
300.0,300.0,1364
300.0,300.0,1365
300.0,300.0,1366
300.0,300.0,1367
300.0,300.0,1368
300.0,300.0,1369
300.0,300.0,1370
300.0,300.0,1371
300.0,300.0,1372
300.0,300.0,1373
300.0,300.0,1374
300.0,300.0,1375
300.0,300.0,1376
300.0,300.0,1377
300.0,300.0,1378
300.0,300.0,1379
300.0,300.0,1380
300.0,300.0,1381
300.0,300.0,1382
300.0,300.0,1383
300.0,300.0,1384
300.0,300.0,1385
300.0,300.0,1386
300.0,300.0,1387
300.0,300.0,1388
300.0,300.0,1389
300.0,300.0,1390
300.0,300.0,1391
300.0,300.0,1392
300.0,300.0,1393
300.0,300.0,1394
300.0,300.0,1395
300.0,300.0,1396
300.0,300.0,1397
300.0,300.0,1398
300.0,300.0,1399
300.0,300.0,1400
300.0,300.0,1401
300.0,300.0,1402
300.0,300.0,1403
300.0,300.0,1404
300.0,300.0,1405
300.0,300.0,1406
300.0,300.0,1407
300.0,300.0,1408
300.0,300.0,1409
300.0,300.0,1410
300.0,300.0,1411
300.0,300.0,1412
300.0,300.0,1413
300.0,300.0,1414
300.0,300.0,1415
300.0,300.0,1416
300.0,300.0,1417
300.0,300.0,1418
300.0,300.0,1419
300.0,300.0,1420
300.0,300.0,1421
300.0,300.0,1422
300.0,300.0,1423
300.0,300.0,1424
300.0,300.0,1425
300.0,300.0,1426
300.0,300.0,1427
300.0,300.0,1428
300.0,300.0,1429
300.0,300.0,1430
300.0,300.0,1431
300.0,300.0,1432
300.0,300.0,1433
300.0,300.0,1434
300.0,300.0,1435
300.0,300.0,1436
300.0,300.0,1437
300.0,300.0,1438
300.0,300.0,1439
300.0,300.0,1440
300.0,300.0,1441
300.0,300.0,1442
300.0,300.0,1443
300.0,300.0,1444
300.0,300.0,1445
300.0,300.0,1446
300.0,300.0,1447
300.0,300.0,1448
300.0,300.0,1449
300.0,300.0,1450
300.0,300.0,1451
300.0,300.0,1452
300.0,300.0,1453
300.0,300.0,1454
300.0,300.0,1455
300.0,300.0,1456
300.0,300.0,1457
300.0,300.0,1458
300.0,300.0,1459
300.0,300.0,1460
300.0,300.0,1461
300.0,300.0,1462
300.0,300.0,1463
300.0,300.0,1464
300.0,300.0,1465
300.0,300.0,1466
300.0,300.0,1467
300.0,300.0,1468
300.0,300.0,1469
300.0,300.0,1470
300.0,300.0,1471
300.0,300.0,1472
300.0,300.0,1473
300.0,300.0,1474
300.0,300.0,1475
300.0,300.0,1476
300.0,300.0,1477
300.0,300.0,1478
300.0,300.0,1479
300.0,300.0,1480
300.0,300.0,1481
300.0,300.0,1482
300.0,300.0,1483
300.0,300.0,1484
300.0,300.0,1485
300.0,300.0,1486
300.0,300.0,1487
300.0,300.0,1488
300.0,300.0,1489
300.0,300.0,1490
300.0,300.0,1491
300.0,300.0,1492
300.0,300.0,1493
300.0,300.0,1494
300.0,300.0,1495
300.0,300.0,1496
300.0,300.0,1497
300.0,300.0,1498
300.0,300.0,1499
300.0,300.0,1500
300.0,300.0,1501
300.0,300.0,1502
300.0,300.0,1503
300.0,300.0,1504
300.0,300.0,1505
300.0,300.0,1506
300.0,300.0,1507
300.0,300.0,1508
300.0,300.0,1509
300.0,300.0,1510
300.0,300.0,1511
300.0,300.0,1512
300.0,300.0,1513
300.0,300.0,1514
300.0,300.0,1515
300.0,300.0,1516
300.0,300.0,1517
300.0,300.0,1518
300.0,300.0,1519
300.0,300.0,1520
300.0,300.0,1521
300.0,300.0,1522
300.0,300.0,1523
300.0,300.0,1524
300.0,300.0,1525
300.0,300.0,1526
300.0,300.0,1527
300.0,300.0,1528
300.0,300.0,1529
300.0,300.0,1530
300.0,300.0,1531
300.0,300.0,1532
300.0,300.0,1533
300.0,300.0,1534
300.0,300.0,1535
300.0,300.0,1536
300.0,300.0,1537
300.0,300.0,1538
300.0,300.0,1539
300.0,300.0,1540
300.0,300.0,1541
300.0,300.0,1542
300.0,300.0,1543
300.0,300.0,1544
300.0,300.0,1545
300.0,300.0,1546
300.0,300.0,1547
300.0,300.0,1548
300.0,300.0,1549
300.0,300.0,1550
300.0,300.0,1551
300.0,300.0,1552
300.0,300.0,1553
300.0,300.0,1554
300.0,300.0,1555
300.0,300.0,1556
300.0,300.0,1557
300.0,300.0,1558
300.0,300.0,1559
300.0,300.0,1560
300.0,300.0,1561
300.0,300.0,1562
300.0,300.0,1563
300.0,300.0,1564
300.0,300.0,1565
300.0,300.0,1566
300.0,300.0,1567
300.0,300.0,1568
300.0,300.0,1569
300.0,300.0,1570
300.0,300.0,1571
300.0,300.0,1572
300.0,300.0,1573
300.0,300.0,1574
300.0,300.0,1575
300.0,300.0,1576
300.0,300.0,1577
300.0,300.0,1578
300.0,300.0,1579
300.0,300.0,1580
300.0,300.0,1581
300.0,300.0,1582
300.0,300.0,1583
300.0,300.0,1584
300.0,300.0,1585
300.0,300.0,1586
300.0,300.0,1587
300.0,300.0,1588
300.0,300.0,1589
300.0,300.0,1590
300.0,300.0,1591
300.0,300.0,1592
300.0,300.0,1593
300.0,300.0,1594
300.0,300.0,1595
300.0,300.0,1596
300.0,300.0,1597
300.0,300.0,1598
300.0,300.0,1599
300.0,300.0,1600
300.0,300.0,1601
300.0,300.0,1602
300.0,300.0,1603
300.0,300.0,1604
300.0,300.0,1605
300.0,300.0,1606
300.0,300.0,1607
300.0,300.0,1608
300.0,300.0,1609
300.0,300.0,1610
300.0,300.0,1611
300.0,300.0,1612
300.0,300.0,1613
300.0,300.0,1614
300.0,300.0,1615
300.0,300.0,1616
300.0,300.0,1617
300.0,300.0,1618
300.0,300.0,1619
300.0,300.0,1620
300.0,300.0,1621
300.0,300.0,1622
300.0,300.0,1623
300.0,300.0,1624
300.0,300.0,1625
300.0,300.0,1626
300.0,300.0,1627
300.0,300.0,1628
300.0,300.0,1629
300.0,300.0,1630
300.0,300.0,1631
300.0,300.0,1632
300.0,300.0,1633
300.0,300.0,1634
300.0,300.0,1635
300.0,300.0,1636
300.0,300.0,1637
300.0,300.0,1638
300.0,300.0,1639
300.0,300.0,1640
300.0,300.0,1641
300.0,300.0,1642
300.0,300.0,1643
300.0,300.0,1644
300.0,300.0,1645
300.0,300.0,1646
300.0,300.0,1647
300.0,300.0,1648
300.0,300.0,1649
300.0,300.0,1650
300.0,300.0,1651
300.0,300.0,1652
300.0,300.0,1653
300.0,300.0,1654
300.0,300.0,1655
300.0,300.0,1656
300.0,300.0,1657
300.0,300.0,1658
300.0,300.0,1659
300.0,300.0,1660
300.0,300.0,1661
300.0,300.0,1662
300.0,300.0,1663
300.0,300.0,1664
300.0,300.0,1665
300.0,300.0,1666
300.0,300.0,1667
300.0,300.0,1668
300.0,300.0,1669
300.0,300.0,1670
300.0,300.0,1671
300.0,300.0,1672
300.0,300.0,1673
300.0,300.0,1674
300.0,300.0,1675
300.0,300.0,1676
300.0,300.0,1677
300.0,300.0,1678
300.0,300.0,1679
300.0,300.0,1680
300.0,300.0,1681
300.0,300.0,1682
300.0,300.0,1683
300.0,300.0,1684
300.0,300.0,1685
300.0,300.0,1686
300.0,300.0,1687
300.0,300.0,1688
300.0,300.0,1689
300.0,300.0,1690
300.0,300.0,1691
300.0,300.0,1692
300.0,300.0,1693
300.0,300.0,1694
300.0,300.0,1695
300.0,300.0,1696
300.0,300.0,1697
300.0,300.0,1698
300.0,300.0,1699
300.0,300.0,1700
300.0,300.0,1701
300.0,300.0,1702
300.0,300.0,1703
300.0,300.0,1704
300.0,300.0,1705
300.0,300.0,1706
300.0,300.0,1707
300.0,300.0,1708
300.0,300.0,1709
300.0,300.0,1710
300.0,300.0,1711
300.0,300.0,1712
300.0,300.0,1713
300.0,300.0,1714
300.0,300.0,1715
300.0,300.0,1716
300.0,300.0,1717
300.0,300.0,1718
300.0,300.0,1719
300.0,300.0,1720
300.0,300.0,1721
300.0,300.0,1722
300.0,300.0,1723
300.0,300.0,1724
300.0,300.0,1725
300.0,300.0,1726
300.0,300.0,1727
300.0,300.0,1728
300.0,300.0,1729
300.0,300.0,1730
300.0,300.0,1731
300.0,300.0,1732
300.0,300.0,1733
300.0,300.0,1734
300.0,300.0,1735
300.0,300.0,1736
300.0,300.0,1737
300.0,300.0,1738
300.0,300.0,1739
300.0,300.0,1740
300.0,300.0,1741
300.0,300.0,1742
300.0,300.0,1743
300.0,300.0,1744
300.0,300.0,1745
300.0,300.0,1746
300.0,300.0,1747
300.0,300.0,1748
300.0,300.0,1749
300.0,300.0,1750
300.0,300.0,1751
300.0,300.0,1752
300.0,300.0,1753
300.0,300.0,1754
300.0,300.0,1755
300.0,300.0,1756
300.0,300.0,1757
300.0,300.0,1758
300.0,300.0,1759
300.0,300.0,1760
300.0,300.0,1761
300.0,300.0,1762
300.0,300.0,1763
300.0,300.0,1764
300.0,300.0,1765
300.0,300.0,1766
300.0,300.0,1767
300.0,300.0,1768
300.0,300.0,1769
300.0,300.0,1770
300.0,300.0,1771
300.0,300.0,1772
300.0,300.0,1773
300.0,300.0,1774
300.0,300.0,1775
300.0,300.0,1776
300.0,300.0,1777
300.0,300.0,1778
300.0,300.0,1779
300.0,300.0,1780
300.0,300.0,1781
300.0,300.0,1782
300.0,300.0,1783
300.0,300.0,1784
300.0,300.0,1785
300.0,300.0,1786
300.0,300.0,1787
300.0,300.0,1788
300.0,300.0,1789
300.0,300.0,1790
300.0,300.0,1791
300.0,300.0,1792
300.0,300.0,1793
300.0,300.0,1794
300.0,300.0,1795
300.0,300.0,1796
300.0,300.0,1797
300.0,300.0,1798
300.0,300.0,1799
300.0,300.0,1800
300.0,300.0,1801
300.0,300.0,1802
300.0,300.0,1803
300.0,300.0,1804
300.0,300.0,1805
300.0,300.0,1806
300.0,300.0,1807
300.0,300.0,1808
300.0,300.0,1809
300.0,300.0,1810
300.0,300.0,1811
300.0,300.0,1812
300.0,300.0,1813
300.0,300.0,1814
300.0,300.0,1815
300.0,300.0,1816
300.0,300.0,1817
300.0,300.0,1818
300.0,300.0,1819
300.0,300.0,1820
300.0,300.0,1821
300.0,300.0,1822
300.0,300.0,1823
300.0,300.0,1824
300.0,300.0,1825
300.0,300.0,1826
300.0,300.0,1827
300.0,300.0,1828
300.0,300.0,1829
300.0,300.0,1830
300.0,300.0,1831
300.0,300.0,1832
300.0,300.0,1833
300.0,300.0,1834
300.0,300.0,1835
300.0,300.0,1836
300.0,300.0,1837
300.0,300.0,1838
300.0,300.0,1839
300.0,300.0,1840
300.0,300.0,1841
300.0,300.0,1842
300.0,300.0,1843
300.0,300.0,1844
300.0,300.0,1845
300.0,300.0,1846
300.0,300.0,1847
300.0,300.0,1848
300.0,300.0,1849
300.0,300.0,1850
300.0,300.0,1851
300.0,300.0,1852
300.0,300.0,1853
300.0,300.0,1854
300.0,300.0,1855
300.0,300.0,1856
300.0,300.0,1857
300.0,300.0,1858
300.0,300.0,1859
300.0,300.0,1860
300.0,300.0,1861
300.0,300.0,1862
300.0,300.0,1863
300.0,300.0,1864
300.0,300.0,1865
300.0,300.0,1866
300.0,300.0,1867
300.0,300.0,1868
300.0,300.0,1869
300.0,300.0,1870
300.0,300.0,1871
300.0,300.0,1872
300.0,300.0,1873
300.0,300.0,1874
300.0,300.0,1875
300.0,300.0,1876
300.0,300.0,1877
300.0,300.0,1878
300.0,300.0,1879
300.0,300.0,1880
300.0,300.0,1881
300.0,300.0,1882
300.0,300.0,1883
300.0,300.0,1884
300.0,300.0,1885
300.0,300.0,1886
300.0,300.0,1887
300.0,300.0,1888
300.0,300.0,1889
300.0,300.0,1890
300.0,300.0,1891
300.0,300.0,1892
300.0,300.0,1893
300.0,300.0,1894
300.0,300.0,1895
300.0,300.0,1896
300.0,300.0,1897
300.0,300.0,1898
300.0,300.0,1899
300.0,300.0,1900
300.0,300.0,1901
300.0,300.0,1902
300.0,300.0,1903
300.0,300.0,1904
300.0,300.0,1905
300.0,300.0,1906
300.0,300.0,1907
300.0,300.0,1908
300.0,300.0,1909
300.0,300.0,1910
300.0,300.0,1911
300.0,300.0,1912
300.0,300.0,1913
300.0,300.0,1914
300.0,300.0,1915
300.0,300.0,1916
300.0,300.0,1917
300.0,300.0,1918
300.0,300.0,1919
300.0,300.0,1920
300.0,300.0,1921
300.0,300.0,1922
300.0,300.0,1923
300.0,300.0,1924
300.0,300.0,1925
300.0,300.0,1926
300.0,300.0,1927
300.0,300.0,1928
300.0,300.0,1929
300.0,300.0,1930
300.0,300.0,1931
300.0,300.0,1932
300.0,300.0,1933
300.0,300.0,1934
300.0,300.0,1935
300.0,300.0,1936
300.0,300.0,1937
300.0,300.0,1938
300.0,300.0,1939
300.0,300.0,1940
300.0,300.0,1941
300.0,300.0,1942
300.0,300.0,1943
300.0,300.0,1944
300.0,300.0,1945
300.0,300.0,1946
300.0,300.0,1947
300.0,300.0,1948
300.0,300.0,1949
300.0,300.0,1950
300.0,300.0,1951
300.0,300.0,1952
300.0,300.0,1953
300.0,300.0,1954
300.0,300.0,1955
300.0,300.0,1956
300.0,300.0,1957
300.0,300.0,1958
300.0,300.0,1959
300.0,300.0,1960
300.0,300.0,1961
300.0,300.0,1962
300.0,300.0,1963
300.0,300.0,1964
300.0,300.0,1965
300.0,300.0,1966
300.0,300.0,1967
300.0,300.0,1968
300.0,300.0,1969
300.0,300.0,1970
300.0,300.0,1971
300.0,300.0,1972
300.0,300.0,1973
300.0,300.0,1974
300.0,300.0,1975
300.0,300.0,1976
300.0,300.0,1977
300.0,300.0,1978
300.0,300.0,1979
300.0,300.0,1980
300.0,300.0,1981
300.0,300.0,1982
300.0,300.0,1983
300.0,300.0,1984
300.0,300.0,1985
300.0,300.0,1986
300.0,300.0,1987
300.0,300.0,1988
300.0,300.0,1989
300.0,300.0,1990
300.0,300.0,1991
300.0,300.0,1992
300.0,300.0,1993
300.0,300.0,1994
300.0,300.0,1995
300.0,300.0,1996
300.0,300.0,1997
300.0,300.0,1998
300.0,300.0,1999
300.0,300.0,2000
300.0,300.0,2001
300.0,300.0,2002
300.0,300.0,2003
300.0,300.0,2004
300.0,300.0,2005
300.0,300.0,2006
300.0,300.0,2007
300.0,300.0,2008
300.0,300.0,2009
300.0,300.0,2010
300.0,300.0,2011
300.0,300.0,2012
300.0,300.0,2013
300.0,300.0,2014
300.0,300.0,2015
300.0,300.0,2016
300.0,300.0,2017
300.0,300.0,2018
300.0,300.0,2019
300.0,300.0,2020
300.0,300.0,2021
300.0,300.0,2022
300.0,300.0,2023
300.0,300.0,2024
300.0,300.0,2025
300.0,300.0,2026
300.0,300.0,2027
300.0,300.0,2028
300.0,300.0,2029
300.0,300.0,2030
300.0,300.0,2031
300.0,300.0,2032
300.0,300.0,2033
300.0,300.0,2034
300.0,300.0,2035
300.0,300.0,2036
300.0,300.0,2037
300.0,300.0,2038
300.0,300.0,2039
300.0,300.0,2040
300.0,300.0,2041
300.0,300.0,2042
300.0,300.0,2043
300.0,300.0,2044
300.0,300.0,2045
300.0,300.0,2046
300.0,300.0,2047
300.0,300.0,2048
300.0,300.0,2049
300.0,300.0,2050
300.0,300.0,2051
300.0,300.0,2052
300.0,300.0,2053
300.0,300.0,2054
300.0,300.0,2055
300.0,300.0,2056
300.0,300.0,2057
300.0,300.0,2058
300.0,300.0,2059
300.0,300.0,2060
300.0,300.0,2061
300.0,300.0,2062
300.0,300.0,2063
300.0,300.0,2064
300.0,300.0,2065
300.0,300.0,2066
300.0,300.0,2067
300.0,300.0,2068
300.0,300.0,2069
300.0,300.0,2070
300.0,300.0,2071
300.0,300.0,2072
300.0,300.0,2073
300.0,300.0,2074
300.0,300.0,2075
300.0,300.0,2076
300.0,300.0,2077
300.0,300.0,2078
300.0,300.0,2079
300.0,300.0,2080
300.0,300.0,2081
300.0,300.0,2082
300.0,300.0,2083
300.0,300.0,2084
300.0,300.0,2085
300.0,300.0,2086
300.0,300.0,2087
300.0,300.0,2088
300.0,300.0,2089
300.0,300.0,2090
300.0,300.0,2091
300.0,300.0,2092
300.0,300.0,2093
300.0,300.0,2094
300.0,300.0,2095
300.0,300.0,2096
300.0,300.0,2097
300.0,300.0,2098
300.0,300.0,2099
300.0,300.0,2100
300.0,300.0,2101
300.0,300.0,2102
300.0,300.0,2103
300.0,300.0,2104
300.0,300.0,2105
300.0,300.0,2106
300.0,300.0,2107
300.0,300.0,2108
300.0,300.0,2109
300.0,300.0,2110
300.0,300.0,2111
300.0,300.0,2112
300.0,300.0,2113
300.0,300.0,2114
300.0,300.0,2115
300.0,300.0,2116
300.0,300.0,2117
300.0,300.0,2118
300.0,300.0,2119
300.0,300.0,2120
300.0,300.0,2121
300.0,300.0,2122
300.0,300.0,2123
300.0,300.0,2124
300.0,300.0,2125
300.0,300.0,2126
300.0,300.0,2127
300.0,300.0,2128
300.0,300.0,2129
300.0,300.0,2130
300.0,300.0,2131
300.0,300.0,2132
300.0,300.0,2133
300.0,300.0,2134
300.0,300.0,2135
300.0,300.0,2136
300.0,300.0,2137
300.0,300.0,2138
300.0,300.0,2139
300.0,300.0,2140
300.0,300.0,2141
300.0,300.0,2142
300.0,300.0,2143
300.0,300.0,2144
300.0,300.0,2145
300.0,300.0,2146
300.0,300.0,2147
300.0,300.0,2148
300.0,300.0,2149
300.0,300.0,2150
300.0,300.0,2151
300.0,300.0,2152
300.0,300.0,2153
300.0,300.0,2154
300.0,300.0,2155
300.0,300.0,2156
300.0,300.0,2157
300.0,300.0,2158
300.0,300.0,2159
300.0,300.0,2160
300.0,300.0,2161
300.0,300.0,2162
300.0,300.0,2163
300.0,300.0,2164
300.0,300.0,2165
300.0,300.0,2166
300.0,300.0,2167
300.0,300.0,2168
300.0,300.0,2169
300.0,300.0,2170
300.0,300.0,2171
300.0,300.0,2172
300.0,300.0,2173
300.0,300.0,2174
300.0,300.0,2175
300.0,300.0,2176
300.0,300.0,2177
300.0,300.0,2178
300.0,300.0,2179
300.0,300.0,2180
300.0,300.0,2181
300.0,300.0,2182
300.0,300.0,2183
300.0,300.0,2184
300.0,300.0,2185
300.0,300.0,2186
300.0,300.0,2187
300.0,300.0,2188
300.0,300.0,2189
300.0,300.0,2190
300.0,300.0,2191
300.0,300.0,2192
300.0,300.0,2193
300.0,300.0,2194
300.0,300.0,2195
300.0,300.0,2196
300.0,300.0,2197
300.0,300.0,2198
300.0,300.0,2199
300.0,300.0,2200
300.0,300.0,2201
300.0,300.0,2202
300.0,300.0,2203
300.0,300.0,2204
300.0,300.0,2205
300.0,300.0,2206
300.0,300.0,2207
300.0,300.0,2208
300.0,300.0,2209
300.0,300.0,2210
300.0,300.0,2211
300.0,300.0,2212
300.0,300.0,2213
300.0,300.0,2214
300.0,300.0,2215
300.0,300.0,2216
300.0,300.0,2217
300.0,300.0,2218
300.0,300.0,2219
300.0,300.0,2220
300.0,300.0,2221
300.0,300.0,2222
300.0,300.0,2223
300.0,300.0,2224
300.0,300.0,2225
300.0,300.0,2226
300.0,300.0,2227
300.0,300.0,2228
300.0,300.0,2229
300.0,300.0,2230
300.0,300.0,2231
300.0,300.0,2232
300.0,300.0,2233
300.0,300.0,2234
300.0,300.0,2235
300.0,300.0,2236
300.0,300.0,2237
300.0,300.0,2238
300.0,300.0,2239
300.0,300.0,2240
300.0,300.0,2241
300.0,300.0,2242
300.0,300.0,2243
300.0,300.0,2244
300.0,300.0,2245
300.0,300.0,2246
300.0,300.0,2247
300.0,300.0,2248
300.0,300.0,2249
300.0,300.0,2250
300.0,300.0,2251
300.0,300.0,2252
300.0,300.0,2253
300.0,300.0,2254
300.0,300.0,2255
300.0,300.0,2256
300.0,300.0,2257
300.0,300.0,2258
300.0,300.0,2259
300.0,300.0,2260
300.0,300.0,2261
300.0,300.0,2262
300.0,300.0,2263
300.0,300.0,2264
300.0,300.0,2265
300.0,300.0,2266
300.0,300.0,2267
300.0,300.0,2268
300.0,300.0,2269
300.0,300.0,2270
300.0,300.0,2271
300.0,300.0,2272
300.0,300.0,2273
300.0,300.0,2274
300.0,300.0,2275
300.0,300.0,2276
300.0,300.0,2277
300.0,300.0,2278
300.0,300.0,2279
300.0,300.0,2280
300.0,300.0,2281
300.0,300.0,2282
300.0,300.0,2283
300.0,300.0,2284
300.0,300.0,2285
300.0,300.0,2286
300.0,300.0,2287
300.0,300.0,2288
300.0,300.0,2289
300.0,300.0,2290
300.0,300.0,2291
300.0,300.0,2292
300.0,300.0,2293
300.0,300.0,2294
300.0,300.0,2295
300.0,300.0,2296
300.0,300.0,2297
300.0,300.0,2298
300.0,300.0,2299
300.0,300.0,2300
300.0,300.0,2301
300.0,300.0,2302
300.0,300.0,2303
300.0,300.0,2304
300.0,300.0,2305
300.0,300.0,2306
300.0,300.0,2307
300.0,300.0,2308
300.0,300.0,2309
300.0,300.0,2310
300.0,300.0,2311
300.0,300.0,2312
300.0,300.0,2313
300.0,300.0,2314
300.0,300.0,2315
300.0,300.0,2316
300.0,300.0,2317
300.0,300.0,2318
300.0,300.0,2319
300.0,300.0,2320
300.0,300.0,2321
300.0,300.0,2322
300.0,300.0,2323
300.0,300.0,2324
300.0,300.0,2325
300.0,300.0,2326
300.0,300.0,2327
300.0,300.0,2328
300.0,300.0,2329
300.0,300.0,2330
300.0,300.0,2331
300.0,300.0,2332
300.0,300.0,2333
300.0,300.0,2334
300.0,300.0,2335
300.0,300.0,2336
300.0,300.0,2337
300.0,300.0,2338
300.0,300.0,2339
300.0,300.0,2340
300.0,300.0,2341
300.0,300.0,2342
300.0,300.0,2343
300.0,300.0,2344
300.0,300.0,2345
300.0,300.0,2346
300.0,300.0,2347
300.0,300.0,2348
300.0,300.0,2349
300.0,300.0,2350
300.0,300.0,2351
300.0,300.0,2352
300.0,300.0,2353
300.0,300.0,2354
300.0,300.0,2355
300.0,300.0,2356
300.0,300.0,2357
300.0,300.0,2358
300.0,300.0,2359
300.0,300.0,2360
300.0,300.0,2361
300.0,300.0,2362
300.0,300.0,2363
300.0,300.0,2364
300.0,300.0,2365
300.0,300.0,2366
300.0,300.0,2367
300.0,300.0,2368
300.0,300.0,2369
300.0,300.0,2370
300.0,300.0,2371
300.0,300.0,2372
300.0,300.0,2373
300.0,300.0,2374
300.0,300.0,2375
300.0,300.0,2376
300.0,300.0,2377
300.0,300.0,2378
300.0,300.0,2379
300.0,300.0,2380
300.0,300.0,2381
300.0,300.0,2382
300.0,300.0,2383
300.0,300.0,2384
300.0,300.0,2385
300.0,300.0,2386
300.0,300.0,2387
300.0,300.0,2388
300.0,300.0,2389
300.0,300.0,2390
300.0,300.0,2391
300.0,300.0,2392
300.0,300.0,2393
300.0,300.0,2394
300.0,300.0,2395
300.0,300.0,2396
300.0,300.0,2397
300.0,300.0,2398
300.0,300.0,2399
300.0,300.0,2400
300.0,300.0,2401
300.0,300.0,2402
300.0,300.0,2403
300.0,300.0,2404
300.0,300.0,2405
300.0,300.0,2406
300.0,300.0,2407
300.0,300.0,2408
300.0,300.0,2409
300.0,300.0,2410
300.0,300.0,2411
300.0,300.0,2412
300.0,300.0,2413
300.0,300.0,2414
300.0,300.0,2415
300.0,300.0,2416
300.0,300.0,2417
300.0,300.0,2418
300.0,300.0,2419
300.0,300.0,2420
300.0,300.0,2421
300.0,300.0,2422
300.0,300.0,2423
300.0,300.0,2424
300.0,300.0,2425
300.0,300.0,2426
300.0,300.0,2427
300.0,300.0,2428
300.0,300.0,2429
300.0,300.0,2430
300.0,300.0,2431
300.0,300.0,2432
300.0,300.0,2433
300.0,300.0,2434
300.0,300.0,2435
300.0,300.0,2436
300.0,300.0,2437
300.0,300.0,2438
300.0,300.0,2439
300.0,300.0,2440
300.0,300.0,2441
300.0,300.0,2442
300.0,300.0,2443
300.0,300.0,2444
300.0,300.0,2445
300.0,300.0,2446
300.0,300.0,2447
300.0,300.0,2448
300.0,300.0,2449
300.0,300.0,2450
300.0,300.0,2451
300.0,300.0,2452
300.0,300.0,2453
300.0,300.0,2454
300.0,300.0,2455
300.0,300.0,2456
300.0,300.0,2457
300.0,300.0,2458
300.0,300.0,2459
300.0,300.0,2460
300.0,300.0,2461
300.0,300.0,2462
300.0,300.0,2463
300.0,300.0,2464
300.0,300.0,2465
300.0,300.0,2466
300.0,300.0,2467
300.0,300.0,2468
300.0,300.0,2469
300.0,300.0,2470
300.0,300.0,2471
300.0,300.0,2472
300.0,300.0,2473
300.0,300.0,2474
300.0,300.0,2475
300.0,300.0,2476
300.0,300.0,2477
300.0,300.0,2478
300.0,300.0,2479
300.0,300.0,2480
300.0,300.0,2481
300.0,300.0,2482
300.0,300.0,2483
300.0,300.0,2484
300.0,300.0,2485
300.0,300.0,2486
300.0,300.0,2487
300.0,300.0,2488
300.0,300.0,2489
300.0,300.0,2490
300.0,300.0,2491
300.0,300.0,2492
300.0,300.0,2493
300.0,300.0,2494
300.0,300.0,2495
300.0,300.0,2496
300.0,300.0,2497
300.0,300.0,2498
300.0,300.0,2499
300.0,300.0,2500
300.0,300.0,2501
300.0,300.0,2502
300.0,300.0,2503
300.0,300.0,2504
300.0,300.0,2505
300.0,300.0,2506
300.0,300.0,2507
300.0,300.0,2508
300.0,300.0,2509
300.0,300.0,2510
300.0,300.0,2511
300.0,300.0,2512
300.0,300.0,2513
300.0,300.0,2514
300.0,300.0,2515
300.0,300.0,2516
300.0,300.0,2517
300.0,300.0,2518
300.0,300.0,2519
300.0,300.0,2520
300.0,300.0,2521
300.0,300.0,2522
300.0,300.0,2523
300.0,300.0,2524
300.0,300.0,2525
300.0,300.0,2526
300.0,300.0,2527
300.0,300.0,2528
300.0,300.0,2529
300.0,300.0,2530
300.0,300.0,2531
300.0,300.0,2532
300.0,300.0,2533
300.0,300.0,2534
300.0,300.0,2535
300.0,300.0,2536
300.0,300.0,2537
300.0,300.0,2538
300.0,300.0,2539
300.0,300.0,2540
300.0,300.0,2541
300.0,300.0,2542
300.0,300.0,2543
300.0,300.0,2544
300.0,300.0,2545
300.0,300.0,2546
300.0,300.0,2547
300.0,300.0,2548
300.0,300.0,2549
300.0,300.0,2550
300.0,300.0,2551
300.0,300.0,2552
300.0,300.0,2553
300.0,300.0,2554
300.0,300.0,2555
300.0,300.0,2556
300.0,300.0,2557
300.0,300.0,2558
300.0,300.0,2559
300.0,300.0,2560
300.0,300.0,2561
